match_id,start_time,leaguename
7126050749,1682503201,ESL One The Berlin Major powered by Intel
7126052070,1682503200,ESL One The Berlin Major powered by Intel
7126052456,1682502865,Destiny league
7126054805,1682503201,ESL One The Berlin Major powered by Intel
7126057061,1682503368,DPC 2023 EEU Spring Tour Division II - presented by Paragon Events
7126057928,1682503125,ESportsBattle | DOTA2 SC5
7126059519,1682503226,Ultras Dota Pro League  2023
7126062384,1682503408,DPC 2023 WEU Spring Tour Division II – presented by PGL
7126070642,1682503917,Ancients League
7126099416,1682505758,Destiny league
7126104406,1682505974,Ultras Dota Pro League  2023
7126110974,1682506459,ESL One The Berlin Major powered by Intel
7126114773,1682506526,ESportsBattle | DOTA2 SC5
7126118055,1682506845,DPC 2023 SEA Spring Tour Division II - presented by Epulze
7126120830,1682507603,DPC 2023 EEU Spring Tour Division II - presented by Paragon Events
7126125913,1682507409,ESL One The Berlin Major powered by Intel
7126127390,1682507388,DPC 2023 WEU Spring Tour Division II – presented by PGL
7126132755,1682507822,ESL One The Berlin Major powered by Intel
7126142185,1682508005,ESL One The Berlin Major powered by Intel
7126156233,1682508754,Destiny league
7126196223,1682510633,DPC 2023 SEA Spring Tour Division II - presented by Epulze
7126200981,1682510800,ESportsBattle | DOTA2 SC5
7126203047,1682511070,Destiny league
7126205270,1682511195,DPC 2023 EEU Spring Tour Division II - presented by Paragon Events
7126217691,1682511730,Ultras Dota Pro League  2023
7126226626,1682512224,ESL One The Berlin Major powered by Intel
7126240927,1682513045,ESL One The Berlin Major powered by Intel
7126242537,1682513043,ESL One The Berlin Major powered by Intel
7126249762,1682513041,ESL One The Berlin Major powered by Intel
7126280280,1682514005,Ultras Dota Pro League  2023
7126282965,1682514107,ESportsBattle | DOTA2 SC5
7126288668,1682514470,Contest Pro League Season 2
7126289022,1682514438,DPC 2023 SEA Spring Tour Division II - presented by Epulze
7126320840,1682515921,ESL One The Berlin Major powered by Intel
7126326267,1682516047,ESL One The Berlin Major powered by Intel
7126326529,1682515710,DPC 2023 EEU Spring Tour Division II - presented by Paragon Events
7126332974,1682516715,ESL One The Berlin Major powered by Intel
7126358534,1682517121,ESL One The Berlin Major powered by Intel
7126366142,1682517717,European Pro League  2022-2023 Season
7126406172,1682518548,Contest Pro League Season 2
7126414257,1682518961,DPC 2023 EEU Spring Tour Division II - presented by Paragon Events
7126422944,1682519324,DPC 2023 SEA Spring Tour Division II - presented by Epulze
7126442152,1682519712,ESportsBattle | DOTA2 SC5
7126493702,1682521507,European Pro League  2022-2023 Season
7126500262,1682522103,ESL One The Berlin Major powered by Intel
7126506219,1682522115,ESL One The Berlin Major powered by Intel
7126508226,1682522161,ESL One The Berlin Major powered by Intel
7126512031,1682522461,ESL One The Berlin Major powered by Intel
7126548563,1682523631,Contest Pro League Season 2
7126557821,1682523916,ESportsBattle | DOTA2 SC5
7126593449,1682525500,Dota 2 Space League
7126598086,1682526241,ESL One The Berlin Major powered by Intel
7126613955,1682526542,ESL One The Berlin Major powered by Intel
7126616935,1682526485,ESL One The Berlin Major powered by Intel
7126640287,1682527201,ESL One The Berlin Major powered by Intel
7126653456,1682527750,ESportsBattle | DOTA2 SC5
7126660986,1682528604,European Pro League  2022-2023 Season
7126678222,1682528862,Dota 2 Space League
7126681490,1682528946,Contest Pro League Season 2
7126704159,1682530400,DPC 2023 SA Spring Tour Division II – presented by ESB Liga Esports
7126722114,1682531470,ESL One The Berlin Major powered by Intel
7126734257,1682531471,ESL One The Berlin Major powered by Intel
7126738370,1682531943,ESL One The Berlin Major powered by Intel
7126746550,1682531941,ESL One The Berlin Major powered by Intel
7126747755,1682532432,Dota 2 Space League
7126763736,1682532524,European Pro League  2022-2023 Season
7126768141,1682532822,Contest Pro League Season 2
7126813883,1682535575,DPC 2023 NA Spring Tour Division II – presented by PGL
7126823466,1682535486,ESL One The Berlin Major powered by Intel
7126836160,1682535975,ESL One The Berlin Major powered by Intel
7126848955,1682536746,ESL One The Berlin Major powered by Intel
7126850478,1682536592,Dota 2 Space League
7126861027,1682537221,ESL One The Berlin Major powered by Intel
7126899831,1682539340,DPC 2023 SA Spring Tour Division II – presented by ESB Liga Esports
7126903399,1682539359,1XPLORE Series LATAM #2
7126920393,1682540350,Dota 2 Space League
7126920960,1682540416,DPC 2023 NA Spring Tour Division II – presented by PGL
7126982132,1682544259,1XPLORE Series LATAM #2
7126983032,1682544386,Dota 2 Space League
7126995270,1682545657,DPC 2023 NA Spring Tour Division II – presented by PGL
7127017909,1682547396,Dota 2 Space League
7127035759,1682549230,DPC 2023 NA Spring Tour Division II – presented by PGL
7127055059,1682550918,DPC 2023 SA Spring Tour Division II – presented by ESB Liga Esports
7127076062,1682553728,DPC 2023 NA Spring Tour Division II – presented by PGL
7127112479,1682558411,DPC 2023 NA Spring Tour Division II – presented by PGL
7127212131,1682568185,Destiny league
7127222158,1682569088,Ancients League
7127243816,1682571167,Destiny league
7127250140,1682571692,ESportsBattle | DOTA2 SC5
7127254459,1682572092,Ancients League
7127258008,1682572457,Ultras Dota Pro League  2023
7127264836,1682573041,GGWP Dragon Series 2
7127277406,1682574211,Destiny league
7127287972,1682575103,ESportsBattle | DOTA2 SC5
7127290137,1682575294,Ancients League
7127293328,1682575576,GGWP Dragon Series 2
7127293940,1682575628,Ultras Dota Pro League  2023
7127309464,1682577023,Destiny league
7127329696,1682578637,ESportsBattle | DOTA2 SC5
7127338391,1682579341,Ancients League
7127342062,1682579633,GGWP Dragon Series 2
7127354372,1682580611,Ultras Dota Pro League  2023
7127362998,1682581262,Destiny league
7127372680,1682581951,Ancients League
7127378516,1682582377,GGWP Dragon Series 2
7127383532,1682582742,ESportsBattle | DOTA2 SC5
7127394870,1682583581,Destiny league
7127406514,1682584354,Ultras Dota Pro League  2023
7127408137,1682584464,Ancients League
7127426252,1682585703,ESportsBattle | DOTA2 SC5
7127444856,1682586981,Destiny league
7127450265,1682587305,Ancients League
7127462860,1682588214,Ultras Dota Pro League  2023
7127474525,1682589601,ESL One The Berlin Major powered by Intel
7127475361,1682589600,ESL One The Berlin Major powered by Intel
7127476400,1682589601,ESL One The Berlin Major powered by Intel
7127481717,1682589600,ESL One The Berlin Major powered by Intel
7127482947,1682589490,Destiny league
7127490020,1682589884,Ancients League
7127511216,1682591172,Ultras Dota Pro League  2023
7127522869,1682591894,Destiny league
7127527870,1682592150,Ancients League
7127536763,1682593211,ESL One The Berlin Major powered by Intel
7127545248,1682593468,European Pro League  2022-2023 Season
7127547376,1682593266,ESportsBattle | DOTA2 SC5
7127549430,1682593804,ESL One The Berlin Major powered by Intel
7127553026,1682594100,ESL One The Berlin Major powered by Intel
7127562163,1682594706,ESL One The Berlin Major powered by Intel
7127575439,1682594761,Destiny league
7127584914,1682595232,Ultras Dota Pro League  2023
7127585770,1682595246,Ancients League
7127622461,1682596999,European Pro League  2022-2023 Season
7127638776,1682597699,ESportsBattle | DOTA2 SC5
7127644998,1682598602,ESL One The Berlin Major powered by Intel
7127656604,1682598781,ESL One The Berlin Major powered by Intel
7127659623,1682598784,ESL One The Berlin Major powered by Intel
7127660778,1682598783,ESL One The Berlin Major powered by Intel
7127701370,1682600359,Ultras Dota Pro League  2023
7127726063,1682601901,ESL One The Berlin Major powered by Intel
7127731049,1682601351,ESportsBattle | DOTA2 SC5
7127748000,1682602324,ESL One The Berlin Major powered by Intel
7127758479,1682602509,ESL One The Berlin Major powered by Intel
7127766342,1682602981,ESL One The Berlin Major powered by Intel
7127790926,1682604073,European Pro League  2022-2023 Season
7127814460,1682604323,Ultras Dota Pro League  2023
7127827469,1682604781,ESportsBattle | DOTA2 SC5
7127891261,1682607062,Ultras Dota Pro League  2023
7127904846,1682607467,European Pro League  2022-2023 Season
7127920538,1682608506,ESL One The Berlin Major powered by Intel
7127927613,1682608515,ESL One The Berlin Major powered by Intel
7127927830,1682608502,ESL One The Berlin Major powered by Intel
7127927995,1682608618,ESL One The Berlin Major powered by Intel
7127941344,1682608747,ESportsBattle | DOTA2 SC5
7128005207,1682611210,Ultras Dota Pro League  2023
7128022008,1682612281,ESL One The Berlin Major powered by Intel
7128022183,1682611893,Dota 2 Space League
7128037181,1682613062,ESL One The Berlin Major powered by Intel
7128058346,1682613283,Ultras Dota Pro League  2023
7128062737,1682613721,ESL One The Berlin Major powered by Intel
7128083007,1682614514,ESL One The Berlin Major powered by Intel
7128113108,1682615621,Ultras Dota Pro League  2023
7128118017,1682616063,Dota 2 Space League
7128139409,1682616786,Ultras Dota Pro League  2023
7128171641,1682618286,ESL One The Berlin Major powered by Intel
7128185981,1682618779,Ultras Dota Pro League  2023
7128187321,1682619203,ESL One The Berlin Major powered by Intel
7128195080,1682619301,ESL One The Berlin Major powered by Intel
7128206888,1682619801,Dota 2 Space League
7128220931,1682620342,ESL One The Berlin Major powered by Intel
7128238477,1682621702,ESL One The Berlin Major powered by Intel
7128261994,1682622289,Ultras Dota Pro League  2023
7128263914,1682622669,ESL One The Berlin Major powered by Intel
7128280383,1682623531,ESL One The Berlin Major powered by Intel
7128285512,1682623465,Dota 2 Space League
7128286493,1682623741,ESL One The Berlin Major powered by Intel
7128325881,1682625651,1XPLORE Series LATAM #2
7128330819,1682625774,Ultras Dota Pro League  2023
7128338702,1682626878,Dota 2 Space League
7128365166,1682627780,Ultras Dota Pro League  2023
7128408718,1682630830,Dota 2 Space League
7128411424,1682630932,1XPLORE Series LATAM #2
7128448848,1682634323,Dota 2 Space League
7128469655,1682636411,1XPLORE Series LATAM #2
7128497901,1682639821,1XPLORE Series LATAM #2
7128636090,1682654812,Destiny league
7128636296,1682654539,Ancients League
7128667151,1682657371,Ancients League
7128671257,1682657844,Destiny league
7128673809,1682657971,GGWP Dragon Series 2
7128690095,1682659503,Ultras Dota Pro League  2023
7128701684,1682660455,ESportsBattle | DOTA2 SC5
7128702345,1682660590,Destiny league
7128703952,1682660655,GGWP Dragon Series 2
7128705313,1682660774,Ancients League
7128721696,1682662175,Ultras Dota Pro League  2023
7128727157,1682662625,Ancients League
7128728407,1682662749,Destiny league
7128735387,1682663295,ESportsBattle | DOTA2 SC5
7128758902,1682665212,Ultras Dota Pro League  2023
7128761338,1682665592,Destiny league
7128767441,1682665829,Ancients League
7128779758,1682666754,ESportsBattle | DOTA2 SC5
7128802073,1682668361,Destiny league
7128805869,1682668630,Ultras Dota Pro League  2023
7128808442,1682668788,Ancients League
7128828366,1682670128,ESportsBattle | DOTA2 SC5
7128834299,1682670864,Destiny league
7128834571,1682670543,Ultras Dota Pro League  2023
7128849586,1682671533,Ancients League
7128874069,1682673162,Destiny league
7128877865,1682673518,Ultras Dota Pro League  2023
7128892281,1682674268,Ancients League
7128898528,1682676002,ESL One The Berlin Major powered by Intel
7128903277,1682674994,Ultras Dota Pro League  2023
7128912985,1682676001,ESL One The Berlin Major powered by Intel
7128913931,1682675728,Destiny league
7128914194,1682676001,ESL One The Berlin Major powered by Intel
7128915285,1682676001,ESL One The Berlin Major powered by Intel
7128922055,1682676137,Ultras Dota Pro League  2023
7128922245,1682676147,Ancients League
7128969287,1682678916,Ultras Dota Pro League  2023
7128971990,1682679663,ESL One The Berlin Major powered by Intel
7128984125,1682679676,ESportsBattle | DOTA2 SC5
7128986012,1682680021,ESL One The Berlin Major powered by Intel
7128988799,1682680141,ESL One The Berlin Major powered by Intel
7128990704,1682680391,ESL One The Berlin Major powered by Intel
7129074420,1682683998,ESportsBattle | DOTA2 SC5
7129089019,1682685079,ESL One The Berlin Major powered by Intel
7129092037,1682685022,ESL One The Berlin Major powered by Intel
7129095661,1682685010,ESL One The Berlin Major powered by Intel
7129097240,1682685014,ESL One The Berlin Major powered by Intel
7129165780,1682687693,Contest Pro League Season 2
7129187672,1682688549,ESL One The Berlin Major powered by Intel
7129187700,1682688439,ESportsBattle | DOTA2 SC5
7129202374,1682689441,ESL One The Berlin Major powered by Intel
7129204830,1682689925,ESL One The Berlin Major powered by Intel
7129213537,1682689688,ESL One The Berlin Major powered by Intel
7129213558,1682689530,Ultras Dota Pro League  2023
7129226661,1682689824,Ultras Dota Pro League  2023
7129243307,1682690536,European Pro League  2022-2023 Season
7129261212,1682691034,ESportsBattle | DOTA2 SC5
7129290559,1682692312,Ultras Dota Pro League  2023
7129295379,1682692225,Contest Pro League Season 2
7129311030,1682692741,Ultras Dota Pro League  2023
7129360790,1682694409,European Pro League  2022-2023 Season
7129361893,1682694447,ESportsBattle | DOTA2 SC5
7129384529,1682695628,ESL One The Berlin Major powered by Intel
7129387946,1682695331,Ultras Dota Pro League  2023
7129388346,1682695621,ESL One The Berlin Major powered by Intel
7129395326,1682695716,ESL One The Berlin Major powered by Intel
7129400559,1682695762,ESL One The Berlin Major powered by Intel
7129408899,1682696081,Contest Pro League Season 2
7129458970,1682698239,European Pro League  2022-2023 Season
7129470801,1682698683,ESL One The Berlin Major powered by Intel
7129471397,1682698444,Dota 2 Space League
7129472946,1682698470,Ultras Dota Pro League  2023
7129480762,1682699461,ESL One The Berlin Major powered by Intel
7129488931,1682699172,ESL One The Berlin Major powered by Intel
7129503709,1682699532,Contest Pro League Season 2
7129509548,1682699882,ESL One The Berlin Major powered by Intel
7129530712,1682700530,Ultras Dota Pro League  2023
7129558832,1682701622,European Pro League  2022-2023 Season
7129577447,1682702427,Dota 2 Space League
7129599508,1682704043,Ultras Dota Pro League  2023
7129627261,1682704647,ESL One The Berlin Major powered by Intel
7129627498,1682704502,ESL One The Berlin Major powered by Intel
7129627620,1682704511,ESL One The Berlin Major powered by Intel
7129645840,1682705097,ESL One The Berlin Major powered by Intel
7129662805,1682706024,Dota 2 Space League
7129667054,1682706211,European Pro League  2022-2023 Season
7129696496,1682707224,Ultras Dota Pro League  2023
7129709647,1682708047,ESL One The Berlin Major powered by Intel
7129716105,1682708522,ESL One The Berlin Major powered by Intel
7129716226,1682708352,ESL One The Berlin Major powered by Intel
7129750936,1682709901,ESL One The Berlin Major powered by Intel
7129778253,1682710843,Ultras Dota Pro League  2023
7129784673,1682711203,Dota 2 Space League
7129849438,1682714709,Dota 2 Space League
7129861654,1682714980,Ultras Dota Pro League  2023
7129884504,1682716282,Ultras Dota Pro League  2023
7129917029,1682718273,Dota 2 Space League
7129967727,1682722787,1XPLORE Series LATAM #2
